Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1767788703866,1567.0691375732422,1880,1,0.70625,9616.83935546875,1893,1893,1813,1813,1893,1893,1813,1813,1813,1813,1813,1813,91.34549713134766,57.51721954345703,0,0,27.764549255371094,4.518302917480469,21.676376342773438,6.122718811035156,52.224609375,4.375877380371094,0,0,7879061504,10733051904,5547446272,739815424
198,1767788703868,1567.0718841552734,1880,1,0.70625,9616.859634399414,1893,1893,1813,1813,1893,1893,1813,1813,1813,1813,1813,1813,81.00531768798828,75.87767028808594,18.448471069335938,18.458099365234375,97.31465911865234,86.7513656616211,100,69.29425811767578,69.13304138183594,70.38908386230469,18.42681121826172,18.434036254882813,7879061504,10733051904,5547495424,739684352
200,1767788704067,1594.2874908447266,1880,1,0.70625,9617.536529541016,1893,1893,1813,1813,1893,1893,1813,1813,1813,1813,1813,1813,62.47221374511719,39.94474411010742,0.1166534423828125,0.1168060302734375,66.74677276611328,41.194374084472656,29.719261169433594,12.652259826660156,15.690338134765625,3.175933837890625,0.11640167236328125,0.11640167236328125,7879061504,10733051904,5570502656,955228160
200,1767788704267,1594.4236755371094,1880,1,0.70625,9618.226593017578,1893,1893,1813,1813,1893,1893,1813,1813,1813,1813,1813,1813,64.73705291748047,40.304161071777344,0.02056884765625,0.02051544189453125,70.10308837890625,54.150901794433594,68.82489013671875,37.622318267822266,0.0211639404296875,0.02106475830078125,0.0207672119140625,0.0206146240234375,7879061504,10733051904,5579309056,959541248
200,1767788704467,1594.5564727783203,1880,1,0.70625,9618.913177490234,1893,1893,1813,1813,1893,1893,1813,1813,1813,1813,1813,1813,60.61656951904297,43.76529312133789,0.40061187744140625,0.4004669189453125,57.97763442993164,47.13472366333008,73.79069519042969,41.79682159423828,0.40111541748046875,0.40100860595703125,0.40081024169921875,0.4007110595703125,7879061504,10733051904,5585375232,963829760
199,1767788704668,1567.6277160644531,1880,1,0.7375,9619.683013916016,1893,1893,1813,1813,1893,1893,1813,1813,1813,1813,1813,1813,75.85751342773438,78.3337173461914,0.08187103271484375,0.0817718505859375,74.31002044677734,64.39891052246094,68.853759765625,56.380836486816406,0.08242034912109375,0.0823211669921875,0.08226776123046875,0.0821685791015625,7879061504,10733051904,5605949440,969605120
199,1767788704868,1594.8642883300781,1880,1,0.70625,9620.389846801758,1893,1893,1813,1813,1893,1893,1813,1813,1813,1813,1813,1813,66.02522277832031,63.88624954223633,0.26636505126953125,0.26641845703125,69.2755126953125,40.20075988769531,71.35037231445313,54.44430160522461,0.2666168212890625,0.2666168212890625,0.2664642333984375,0.2664642333984375,7879061504,10733051904,5611945984,973979648
199,1767788705069,727.9284820556641,1880,1,0.70625,9621.127868652344,1893,1893,1813,1813,1893,1893,1813,1813,1813,1813,1813,1813,70.08564758300781,72.31781768798828,0,0,70.10447692871094,53.91447448730469,74.34547424316406,57.85455322265625,2.1545181274414063,2.2516403198242188,0,0,7879061504,10733051904,5616263168,976883712
200,1767788705269,1097.0838012695313,1880,1,0.70625,9622.109619140625,1893,1893,1813,1813,1893,1893,1813,1813,1813,1813,1813,1813,77.5510482788086,69.38990020751953,0,0,76.36912536621094,68.12875366210938,72.94932556152344,52.119911193847656,72.41792297363281,60.12851333618164,0,0,7879061504,10733051904,5637992448,985526272
199,1767788705469,1595.3016510009766,1880,1,0.70625,9622.881210327148,1893,1893,1813,1813,1893,1893,1813,1813,1813,1813,1813,1813,66.86157989501953,52.073646545410156,0.48485565185546875,0.4849090576171875,71.61177062988281,41.79151916503906,74.18159484863281,37.320472717285156,35.03558349609375,21.207313537597656,0.48415374755859375,0.4840087890625,7879061504,10733051904,5641007104,984915968
