Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1767817020543,7713.977615356445,1980,1,0.7375,8852.231002807617,1988,1988,1988,1988,1988,1988,1988,1988,1988,1988,1988,1988,0,0,9.372459411621094,5.366920471191406,34.526649475097656,1.6610946655273438,0,0,68.98802185058594,24.855140686035156,1.2281723022460938,0,7879061504,10733051904,5030035456,1536487424
160,1767817020582,3218.482131958008,1980,1,0.7375,8852.407928466797,1988,1988,1988,1988,1988,1988,1988,1988,1988,1988,1988,1988,4.592803955078125,0.7027816772460938,54.58634948730469,36.549373626708984,28.21894073486328,22.48761749267578,6.885673522949219,0,52.68370056152344,7.25982666015625,5.499580383300781,0.35687255859375,7879061504,10733051904,5029126144,1539788800
199,1767817020743,7714.038070678711,1980,1,0.70625,8852.906692504883,1988,1988,1988,1988,1988,1988,1988,1988,1988,1988,1988,1988,2.4561080932617188,0.5355758666992188,22.007972717285156,27.366287231445313,35.56568145751953,16.1207275390625,1.6020736694335938,1.0640792846679688,24.125526428222656,16.613800048828125,2.8537368774414063,0.6208953857421875,7879061504,10733051904,5053034496,1752305664
199,1767817020943,7714.108413696289,1980,1,0.70625,8853.54460144043,1988,1988,1988,1988,1988,1988,1988,1988,1988,1988,1988,1988,1.177154541015625,0,30.3463134765625,54.4854850769043,45.746009826660156,9.982627868652344,0.10040283203125,0,35.17060089111328,17.69145965576172,0.14752197265625,0,7879061504,10733051904,5072211968,1757728768
200,1767817021143,7714.174041748047,1400,2,0.7125,8854.184356689453,1988,1988,1988,1988,1988,1988,1988,1988,1988,1988,1988,1988,1.1650848388671875,0,35.126007080078125,25.096946716308594,38.288848876953125,23.978775024414063,6.078788757324219,0.6120147705078125,47.74070739746094,38.49330520629883,0.9141159057617188,0.01384735107421875,7879061504,10733051904,5078540288,1757499392
200,1767817021344,5095.001922607422,1400,2,0.7125,8854.898910522461,1988,1988,1988,1988,1988,1988,1988,1988,1988,1988,1988,1988,3.3606643676757813,0.0797271728515625,57.60219955444336,45.406211853027344,38.088897705078125,25.07941436767578,0.16379547119140625,0.1566619873046875,52.83495330810547,40.51295852661133,1.2098846435546875,0.13179779052734375,7879061504,10733051904,5087080448,1763774464
200,1767817021544,7714.325546264648,1980,1,0.7125,8855.559005737305,1988,1988,1988,1988,1988,1988,1988,1988,1988,1988,1988,1988,1.1773529052734375,0,36.74864959716797,35.85253143310547,46.03179168701172,36.11050796508789,0,2.8888015747070313,35.79497528076172,29.04308319091797,0,0,7879061504,10733051904,5103505408,1768308736
199,1767817021745,5095.185821533203,1237.5,2,0.7125,8856.386764526367,1988,1988,1988,1988,1988,1988,1988,1988,1988,1988,1988,1988,1.7576217651367188,0,61.55908966064453,51.01614761352539,59.54865646362305,36.20745849609375,7.143089294433594,0,59.623779296875,43.581138610839844,1.8423309326171875,0,7879061504,10733051904,5112295424,1776074752
199,1767817021945,7714.54345703125,1980,1,0.7125,8857.257583618164,1988,1988,1988,1988,1988,1988,1988,1988,1988,1988,1988,1988,1.1866302490234375,0,64.2014389038086,52.428340911865234,50.5004997253418,41.81605911254883,0.040924072265625,0.31964111328125,66.5572738647461,70.05941772460938,1.1301422119140625,0.3542327880859375,7879061504,10733051904,5128003584,1779924992
199,1767817022145,5095.447662353516,1980,1,0.7125,8858.014053344727,1988,1988,1988,1988,1988,1988,1988,1988,1988,1988,1988,1988,1.4767532348632813,0,52.13611602783203,49.51409149169922,36.63759231567383,28.099090576171875,6.492042541503906,0.6651763916015625,67.34663391113281,51.52433776855469,3.041961669921875,0.7692031860351563,7879061504,10733051904,5130096640,1782206464
